Date,Open,High,Low,Close,Volume,Ma5,Return
12/28/2005,1256.540039,1261.099976,1256.540039,1258.170044,1422360000,1262.85603,0.129721692
12/29/2005,1258.170044,1260.609985,1254.180054,1254.420044,1382540000,1261.182031,-0.298051922
12/30/2005,1254.420044,1254.420044,1246.589966,1248.290039,1443500000,1257.21604,-0.488672437
1/3/2006,1248.290039,1270.219971,1245.73999,1268.800049,2554570000,1257.244043,1.643048439
1/4/2006,1268.800049,1275.369995,1267.73999,1273.459961,2515330000,1260.628027,0.367269217
1/5/2006,1273.459961,1276.910034,1270.300049,1273.47998,2433340000,1263.690015,0.001572016
1/6/2006,1273.47998,1286.089966,1273.47998,1285.449951,2446560000,1269.895996,0.939941828
1/9/2006,1285.449951,1290.780029,1284.819946,1290.150024,2301490000,1278.267993,0.365636406
1/10/2006,1290.150024,1290.150024,1283.76001,1289.689941,2373080000,1282.445971,-0.035661202
1/11/2006,1289.719971,1294.900024,1288.119995,1294.180054,2406130000,1286.58999,0.348154456
1/12/2006,1294.180054,1294.180054,1285.040039,1286.060059,2318350000,1289.106006,-0.627423902
1/13/2006,1286.060059,1288.959961,1282.780029,1287.609985,2206510000,1289.538013,0.120517389
1/17/2006,1287.609985,1287.609985,1278.609985,1282.930054,2179970000,1288.094019,-0.363458738
1/18/2006,1282.930054,1282.930054,1272.079956,1277.930054,2233200000,1285.742041,-0.389732861
1/19/2006,1277.930054,1287.790039,1277.930054,1285.040039,2444020000,1283.914038,0.556367305
1/20/2006,1285.040039,1285.040039,1260.920044,1261.48999,2845810000,1279.000024,-1.832631536
1/23/2006,1261.48999,1268.189941,1261.48999,1263.819946,2256070000,1274.242017,0.184698731
1/24/2006,1263.819946,1271.469971,1263.819946,1266.859985,2608720000,1271.028003,0.240543679
1/25/2006,1266.859985,1271.869995,1259.420044,1264.680054,2617060000,1268.378003,-0.172073554
1/26/2006,1264.680054,1276.439941,1264.680054,1273.829956,2856780000,1266.135986,0.723495399
1/27/2006,1273.829956,1286.380005,1273.829956,1283.719971,2623620000,1270.581982,0.776399939
1/30/2006,1283.719971,1287.939941,1283.51001,1285.189941,2282730000,1274.855981,0.114508618
1/31/2006,1285.199951,1285.199951,1276.849976,1280.079956,2708310000,1277.499976,-0.397605431
2/1/2006,1280.079956,1283.329956,1277.569946,1282.459961,2589410000,1281.055957,0.185926277
2/2/2006,1282.459961,1282.459961,1267.719971,1270.839966,2565300000,1280.457959,-0.906070782
2/3/2006,1270.839966,1270.869995,1261.02002,1264.030029,2282210000,1276.519971,-0.535861098
2/6/2006,1264.030029,1267.040039,1261.619995,1265.02002,2132360000,1272.485986,0.078320212
2/7/2006,1265.02002,1265.780029,1253.609985,1254.780029,2366370000,1267.426001,-0.809472644
2/8/2006,1254.780029,1266.469971,1254.780029,1265.650024,2456860000,1264.064014,0.866286899
2/9/2006,1265.650024,1274.560059,1262.800049,1263.780029,2441920000,1262.652026,-0.14774977
2/10/2006,1263.819946,1269.890015,1254.97998,1266.98999,2290050000,1263.244018,0.253996813
2/13/2006,1266.98999,1266.98999,1258.339966,1262.859985,1850080000,1262.812011,-0.325969821
2/14/2006,1262.859985,1278.209961,1260.800049,1275.530029,2437940000,1266.962011,1.003281769
2/15/2006,1275.530029,1281,1271.060059,1280,2317590000,1269.832007,0.35044028
2/16/2006,1280,1289.390015,1280,1289.380005,2251490000,1274.952002,0.732812891
2/17/2006,1289.380005,1289.469971,1284.069946,1287.23999,2128260000,1279.002002,-0.165972405
2/21/2006,1287.23999,1291.920044,1281.329956,1283.030029,2104320000,1283.036011,-0.32705331
2/22/2006,1283.030029,1294.170044,1283.030029,1292.670044,2222380000,1286.464014,0.751347574
2/23/2006,1292.670044,1293.839966,1285.140015,1287.790039,2144210000,1288.022021,-0.377513583
2/24/2006,1287.790039,1292.109985,1285.619995,1289.430054,1933010000,1288.032031,0.127351117
2/27/2006,1289.430054,1297.569946,1289.430054,1294.119995,1975320000,1289.408032,0.363722017
2/28/2006,1294.119995,1294.119995,1278.660034,1280.660034,2370860000,1288.934033,-1.040086008
3/1/2006,1280.660034,1291.800049,1280.660034,1291.23999,2308320000,1288.648022,0.826133066
3/2/2006,1291.23999,1291.23999,1283.209961,1289.140015,2494590000,1288.918018,-0.162632432
3/3/2006,1289.140015,1297.329956,1284.199951,1287.22998,2152950000,1288.478003,-0.148163503
3/6/2006,1287.22998,1288.22998,1275.670044,1278.26001,2280190000,1285.306006,-0.696842844
3/7/2006,1278.26001,1278.26001,1271.109985,1275.880005,2268050000,1284.35,-0.186190993
3/8/2006,1275.880005,1280.329956,1268.420044,1278.469971,2442870000,1281.795996,0.202994481
3/9/2006,1278.469971,1282.73999,1272.22998,1272.22998,2140110000,1278.413989,-0.488082719
3/10/2006,1272.22998,1284.369995,1271.109985,1281.420044,2123450000,1277.252002,0.722358704
3/13/2006,1281.579956,1287.369995,1281.579956,1284.130005,2070330000,1278.426001,0.211481084
3/14/2006,1284.130005,1298.140015,1282.670044,1297.47998,2165270000,1282.745996,1.039612418
3/15/2006,1297.47998,1304.400024,1294.969971,1303.02002,2293000000,1287.656006,0.426984623
3/16/2006,1303.02002,1310.449951,1303.02002,1305.329956,2292180000,1294.276001,0.177275557
3/17/2006,1305.329956,1309.790039,1305.319946,1307.25,2549620000,1299.441992,0.147092618
3/20/2006,1307.25,1310,1303.589966,1305.079956,1976830000,1303.631982,-0.166000688
3/21/2006,1305.079956,1310.880005,1295.819946,1297.22998,2147370000,1303.581982,-0.601493875
3/22/2006,1297.22998,1305.969971,1295.810059,1305.040039,2039810000,1303.985986,0.602056622
3/23/2006,1305.040039,1305.040039,1298.109985,1301.670044,1980940000,1303.254004,-0.258229242
3/24/2006,1301.670044,1306.530029,1298.890015,1302.949951,2326070000,1302.393994,0.098328068
3/27/2006,1302.949951,1303.73999,1299.089966,1301.609985,2029700000,1301.7,-0.102840942
3/28/2006,1301.609985,1306.23999,1291.839966,1293.22998,2148580000,1300.9,-0.643818432
3/29/2006,1293.22998,1305.599976,1293.22998,1302.890015,2143540000,1300.469995,0.746969615
3/30/2006,1302.890015,1310.150024,1296.719971,1300.25,2294560000,1300.185986,-0.202627618
3/31/2006,1300.25,1303,1294.869995,1294.869995,2236710000,1298.569995,-0.413766968
4/3/2006,1302.880005,1309.189941,1296.650024,1297.810059,2494080000,1297.81001,0.227054763
4/4/2006,1297.810059,1307.550049,1294.709961,1305.930054,2147660000,1300.350025,0.625668983
4/5/2006,1305.930054,1312.810059,1304.819946,1311.560059,2420020000,1302.084033,0.431110761
4/6/2006,1311.560059,1311.98999,1302.439941,1309.040039,2281680000,1303.842041,-0.192139123
4/7/2006,1309.040039,1314.069946,1294.180054,1295.5,2082470000,1303.968042,-1.034348729
4/10/2006,1295.51001,1300.73999,1293.170044,1296.619995,1898320000,1303.730029,0.086452721
4/11/2006,1296.599976,1300.709961,1282.959961,1286.569946,2232880000,1299.858008,-0.775095945
4/12/2006,1286.569946,1290.930054,1286.449951,1288.119995,1938100000,1295.169995,0.120479186
4/13/2006,1288.119995,1292.089966,1283.369995,1289.119995,1891940000,1291.185986,0.077632519
4/17/2006,1289.119995,1292.449951,1280.73999,1285.329956,1794650000,1289.151977,-0.294002034
4/18/2006,1285.329956,1309.02002,1285.329956,1307.280029,2595440000,1291.283984,1.707738382
4/19/2006,1307.650024,1310.390015,1302.790039,1309.930054,2447310000,1295.956006,0.20271288
4/20/2006,1309.930054,1318.160034,1306.380005,1311.459961,2512920000,1300.623999,0.11679303
4/21/2006,1311.459961,1317.670044,1306.589966,1311.280029,2392630000,1305.056006,-0.013719977
4/24/2006,1311.280029,1311.280029,1303.790039,1308.109985,2117330000,1309.612012,-0.241751871
4/25/2006,1308.109985,1310.790039,1299.170044,1301.73999,2366380000,1308.504004,-0.486961729
4/26/2006,1301.73999,1310.969971,1301.73999,1305.410034,2502690000,1307.6,0.281933722
4/27/2006,1305.410034,1315,1295.569946,1309.719971,2772010000,1307.252002,0.330159635
4/28/2006,1309.719971,1316.040039,1306.160034,1310.609985,2419920000,1307.117993,0.067954526
5/1/2006,1310.609985,1317.209961,1303.459961,1305.189941,2437040000,1306.533984,-0.413551252
5/2/2006,1305.189941,1313.660034,1305.189941,1313.209961,2403470000,1308.827978,0.614471484
5/3/2006,1313.209961,1313.469971,1303.920044,1308.119995,2395230000,1309.369971,-0.387597273
5/4/2006,1307.849976,1315.140015,1307.849976,1312.25,2431450000,1309.875976,0.315720654
5/5/2006,1312.25,1326.530029,1312.25,1325.76001,2294760000,1312.905981,1.029530196
5/8/2006,1325.76001,1326.699951,1322.869995,1324.660034,2151300000,1316.8,-0.082969466
5/9/2006,1324.660034,1326.599976,1322.47998,1325.140015,2157290000,1319.186011,0.036234278
5/10/2006,1324.569946,1325.51001,1317.439941,1322.849976,2268550000,1322.132007,-0.17281487
5/11/2006,1322.630005,1322.630005,1303.449951,1305.920044,2531520000,1320.866016,-1.279807409
5/12/2006,1305.880005,1305.880005,1290.380005,1291.23999,2567970000,1313.962012,-1.124115834
5/15/2006,1291.189941,1294.810059,1284.51001,1294.5,2505660000,1307.930005,0.25247127
5/16/2006,1294.5,1297.880005,1288.51001,1292.079956,2386210000,1301.317993,-0.186948165
5/17/2006,1291.72998,1291.72998,1267.310059,1270.319946,2830200000,1290.811987,-1.684107079
5/18/2006,1270.25,1274.890015,1261.75,1261.810059,2537490000,1281.98999,-0.669901077
5/19/2006,1261.810059,1272.150024,1256.280029,1267.030029,2982300000,1277.147998,0.413689046
5/22/2006,1267.030029,1268.77002,1252.97998,1262.069946,2773010000,1270.661987,-0.3914732
5/23/2006,1262.060059,1273.670044,1256.150024,1256.579956,2605250000,1263.561987,-0.43499887
5/24/2006,1256.560059,1264.530029,1245.339966,1258.569946,2999030000,1261.211987,0.158365569
5/25/2006,1258.410034,1273.26001,1258.410034,1272.880005,2372730000,1263.425976,1.137009432
5/26/2006,1272.709961,1280.540039,1272.5,1280.160034,1814020000,1266.051977,0.571933644
5/30/2006,1280.040039,1280.040039,1259.869995,1259.869995,2176190000,1265.611987,-1.584961135
5/31/2006,1259.380005,1270.089966,1259.380005,1270.089966,2692160000,1268.313989,0.811192507
6/1/2006,1270.050049,1285.709961,1269.189941,1285.709961,2360160000,1273.741992,1.229833745
6/2/2006,1285.709961,1290.680054,1280.219971,1288.219971,2295540000,1276.809985,0.195223657
6/5/2006,1288.160034,1288.160034,1264.660034,1265.290039,2313470000,1273.835986,-1.779970231
6/6/2006,1265.22998,1269.880005,1254.459961,1263.849976,2697650000,1274.631983,-0.113812877
6/7/2006,1263.609985,1272.469971,1255.77002,1256.150024,2644170000,1271.843994,-0.609245729
6/8/2006,1256.079956,1259.849976,1235.180054,1257.930054,3543790000,1266.288013,0.141705208
6/9/2006,1257.930054,1262.579956,1250.030029,1252.300049,2214000000,1259.104028,-0.447561053
6/12/2006,1252.27002,1255.219971,1236.430054,1237.439941,2247010000,1253.534009,-1.186625203
6/13/2006,1236.079956,1243.369995,1222.52002,1223.689941,3215770000,1245.502002,-1.111165039
6/14/2006,1223.660034,1231.459961,1219.290039,1230.040039,2667990000,1240.280005,0.51893031
6/15/2006,1230.01001,1258.640015,1230.01001,1256.160034,2775480000,1239.926001,2.123507705
6/16/2006,1256.160034,1256.27002,1246.329956,1251.540039,2783390000,1239.773999,-0.367787135
6/19/2006,1251.540039,1255.930054,1237.170044,1240.130005,2517200000,1240.312012,-0.911679502
6/20/2006,1240.119995,1249.01001,1238.869995,1240.119995,2232950000,1243.598022,-0.000807173
6/21/2006,1240.089966,1257.959961,1240.089966,1252.199951,2361230000,1248.030005,0.974095737
6/22/2006,1251.920044,1251.920044,1241.530029,1245.599976,2148180000,1245.917993,-0.527070377
6/23/2006,1245.589966,1253.130005,1241.430054,1244.5,2017270000,1244.509985,-0.088308929
6/26/2006,1244.5,1250.920044,1243.680054,1250.560059,1878580000,1246.595996,0.486947288
6/27/2006,1250.550049,1253.369995,1238.939941,1239.199951,2203130000,1246.411987,-0.908401633
6/28/2006,1238.98999,1247.060059,1237.589966,1246,2085490000,1245.171997,0.548745099
6/29/2006,1245.939941,1272.880005,1245.939941,1272.869995,2621250000,1250.626001,2.156500401
6/30/2006,1272.859985,1276.300049,1270.199951,1270.199951,3049560000,1255.765991,-0.209765649
7/3/2006,1270.060059,1280.380005,1270.060059,1280.189941,1114470000,1261.691968,0.78648956
7/5/2006,1280.050049,1280.050049,1265.910034,1270.910034,2165070000,1268.033984,-0.724885168
7/6/2006,1270.579956,1278.319946,1270.579956,1274.079956,2009160000,1273.649975,0.249421432
7/7/2006,1274.079956,1275.380005,1263.130005,1265.47998,1988150000,1272.171972,-0.674995
7/10/2006,1265.459961,1274.060059,1264.459961,1267.339966,1854590000,1271.599975,0.146978698
7/11/2006,1267.26001,1273.640015,1259.650024,1272.430054,2310850000,1270.047998,0.401635562
7/12/2006,1272.390015,1273.310059,1257.290039,1258.599976,2250450000,1267.585986,-1.086902809
7/13/2006,1258.579956,1258.579956,1241.430054,1242.280029,2545760000,1261.226001,-1.296674663
7/14/2006,1242.290039,1242.699951,1228.449951,1236.199951,2467120000,1255.369995,-0.489428942
7/17/2006,1236.199951,1240.069946,1231.48999,1234.48999,2146410000,1248.8,-0.138323982
7/18/2006,1234.47998,1239.859985,1224.540039,1236.859985,2481750000,1241.685986,0.191981711
7/19/2006,1236.73999,1261.810059,1236.73999,1259.810059,2701980000,1241.928003,1.855511075
7/20/2006,1259.810059,1262.560059,1249.130005,1249.130005,2345580000,1243.297998,-0.847751129
7/21/2006,1249.119995,1250.959961,1238.719971,1240.290039,2704090000,1244.116016,-0.707689829
7/24/2006,1240.25,1262.5,1240.25,1260.910034,2312720000,1249.400024,1.662513957
7/25/2006,1260.910034,1272.390015,1257.189941,1268.880005,2563930000,1255.804028,0.632080861
7/26/2006,1268.869995,1273.890015,1261.939941,1268.400024,2667710000,1257.522021,-0.037827139
7/27/2006,1268.199951,1275.849976,1261.920044,1263.199951,2776710000,1260.336011,-0.409971058
7/28/2006,1263.150024,1280.420044,1263.150024,1278.550049,2480420000,1267.988013,1.215175633
7/31/2006,1278.530029,1278.660034,1274.310059,1276.660034,2461300000,1271.138013,-0.147824874
8/1/2006,1278.530029,1278.660034,1265.709961,1270.920044,2527690000,1271.54602,-0.449609908
8/2/2006,1270.72998,1283.420044,1270.72998,1277.410034,2610750000,1273.348022,0.510652895
8/3/2006,1278.219971,1283.959961,1271.25,1280.27002,2728440000,1276.762036,0.223889427
8/4/2006,1280.26001,1292.920044,1273.819946,1279.359985,2530970000,1276.924023,-0.07108149
8/7/2006,1279.310059,1279.310059,1273,1275.77002,2045660000,1276.746021,-0.280606322
8/8/2006,1275.670044,1282.75,1268.369995,1271.47998,2457840000,1276.858008,-0.336270639
8/9/2006,1271.130005,1283.73999,1264.72998,1265.949951,2555180000,1274.565991,-0.434928515
8/10/2006,1265.719971,1272.550049,1261.300049,1271.810059,2402190000,1272.873999,0.462902028
8/11/2006,1271.640015,1271.640015,1262.079956,1266.73999,2004540000,1270.35,-0.398649858
8/14/2006,1266.670044,1278.900024,1266.670044,1268.209961,2118020000,1268.837988,0.116043625
8/15/2006,1268.189941,1286.22998,1268.189941,1285.579956,2334100000,1271.657983,1.369646631
8/16/2006,1285.27002,1296.209961,1285.27002,1295.430054,2554570000,1277.554004,0.766198785
8/17/2006,1295.369995,1300.780029,1292.709961,1297.47998,2458340000,1282.687988,0.158242893
8/18/2006,1297.47998,1302.300049,1293.569946,1302.300049,2033910000,1289.8,0.371494672
8/21/2006,1302.300049,1302.300049,1295.51001,1297.52002,1759240000,1295.662012,-0.367045137
8/22/2006,1297.52002,1302.48999,1294.439941,1298.819946,1908740000,1298.31001,0.100185429
8/23/2006,1298.72998,1301.5,1289.819946,1292.98999,1893670000,1297.821997,-0.448865604
8/24/2006,1292.969971,1297.22998,1291.400024,1296.060059,1930320000,1297.538013,0.237439503
8/25/2006,1295.920044,1298.880005,1292.390015,1295.089966,1667580000,1296.095996,-0.074849386
8/28/2006,1295.089966,1305.02002,1293.969971,1301.780029,1834920000,1296.947998,0.516571294
8/29/2006,1301.569946,1305.02002,1295.290039,1304.280029,2093720000,1298.040015,0.192044734
8/30/2006,1303.699951,1306.73999,1302.150024,1305.369995,2060690000,1300.516016,0.083568404
8/31/2006,1304.25,1306.109985,1302.449951,1303.819946,1974540000,1302.067993,-0.118744035
9/1/2006,1303.800049,1312.030029,1303.800049,1311.01001,1800520000,1305.252002,0.551461421
9/5/2006,1310.939941,1314.670044,1308.819946,1313.25,2114480000,1307.545996,0.17085987
9/6/2006,1313.040039,1313.040039,1299.280029,1300.26001,2329870000,1306.741992,-0.989148296
9/7/2006,1300.209961,1301.25,1292.130005,1294.02002,2325850000,1304.471997,-0.479903246
9/8/2006,1294.02002,1300.140015,1294.02002,1298.920044,2132890000,1303.492017,0.378666784
9/11/2006,1298.859985,1302.359985,1290.930054,1299.540039,2506430000,1301.198023,0.047731575
9/12/2006,1299.530029,1314.280029,1299.530029,1313,2791580000,1301.148023,1.03574808
9/13/2006,1312.73999,1319.920044,1311.119995,1318.069946,2597220000,1304.71001,0.386134501
9/14/2006,1318,1318,1313.25,1316.280029,2351220000,1309.162012,-0.135798332
9/15/2006,1316.280029,1324.650024,1316.280029,1319.660034,3198030000,1313.31001,0.256784645
9/18/2006,1319.849976,1324.869995,1318.160034,1321.180054,2325080000,1317.638013,0.115182696
9/19/2006,1321.170044,1322.040039,1312.170044,1317.640015,2390850000,1318.566016,-0.267945235
9/20/2006,1318.280029,1328.530029,1318.280029,1325.180054,2543070000,1319.988037,0.572238162
9/21/2006,1324.890015,1328.189941,1315.449951,1318.030029,2627440000,1320.338037,-0.539551209
9/22/2006,1318.030029,1318.030029,1310.939941,1314.780029,2162880000,1319.362036,-0.246580118
9/25/2006,1314.780029,1329.349976,1311.579956,1326.369995,2710240000,1320.400024,0.881513694
9/26/2006,1326.349976,1336.599976,1325.300049,1336.349976,2673350000,1324.142017,0.752428134
9/27/2006,1336.119995,1340.079956,1333.540039,1336.589966,2749190000,1326.423999,0.017958619
9/28/2006,1336.560059,1340.280029,1333.75,1338.880005,2397820000,1330.593994,0.171334445
9/29/2006,1339.150024,1339.880005,1335.640015,1335.849976,2273430000,1334.807984,-0.226310722
10/2/2006,1335.819946,1338.540039,1330.280029,1331.319946,2154480000,1335.797974,-0.339112182
10/3/2006,1331.319946,1338.310059,1327.099976,1334.109985,2682690000,1335.349976,0.209569383
10/4/2006,1333.810059,1350.199951,1331.47998,1350.199951,3019880000,1338.071973,1.206044942
10/5/2006,1349.839966,1353.790039,1347.75,1353.219971,2817240000,1340.939966,0.223672057
10/6/2006,1353.219971,1353.219971,1344.209961,1349.589966,2523000000,1343.687964,-0.26824944
10/9/2006,1349.579956,1352.689941,1346.550049,1350.660034,1935170000,1347.555981,0.079288378
10/10/2006,1350.619995,1354.22998,1348.599976,1353.420044,2376140000,1351.417993,0.204345278
10/11/2006,1353.280029,1353.969971,1343.569946,1349.949951,2521000000,1351.367993,-0.256394385
10/12/2006,1349.939941,1363.76001,1349.939941,1362.829956,2514350000,1353.28999,0.954109816
10/13/2006,1362.819946,1366.630005,1360.5,1365.619995,2482920000,1356.495996,0.204723927
10/16/2006,1365.609985,1370.199951,1364.47998,1369.060059,2305920000,1360.176001,0.251904923
10/17/2006,1369.050049,1369.050049,1356.869995,1364.050049,2519620000,1362.302002,-0.365945231
10/18/2006,1363.930054,1372.869995,1360.949951,1365.800049,2658840000,1365.472022,0.128294413
10/19/2006,1365.949951,1368.089966,1362.060059,1366.959961,2619830000,1366.298023,0.084925462
10/20/2006,1366.939941,1368.660034,1362.099976,1368.599976,2526410000,1366.894019,0.11997535
10/23/2006,1368.579956,1377.400024,1363.939941,1377.02002,2480430000,1368.486011,0.615230465
10/24/2006,1377.02002,1377.780029,1372.420044,1377.380005,2876890000,1371.152002,0.026142321
10/25/2006,1377.359985,1383.609985,1376,1382.219971,2953540000,1374.435987,0.351389303
10/26/2006,1382.209961,1389.449951,1379.469971,1389.079956,2793350000,1378.859986,0.496301974
10/27/2006,1388.890015,1388.890015,1375.849976,1377.339966,2458450000,1380.607984,-0.845163012
10/30/2006,1377.300049,1381.219971,1373.459961,1377.930054,2770440000,1380.78999,0.042842582
10/31/2006,1377.930054,1381.209961,1372.189941,1377.939941,2803030000,1380.901978,0.000717526
11/1/2006,1377.76001,1381.949951,1366.26001,1367.810059,2821160000,1378.019995,-0.735146845
11/2/2006,1367.439941,1368.390015,1362.209961,1367.339966,2646180000,1373.671997,-0.034368295
11/3/2006,1367.310059,1371.680054,1360.97998,1364.300049,2419730000,1371.064014,-0.222323422
11/6/2006,1364.27002,1381.400024,1364.27002,1379.780029,2533550000,1371.434009,1.134646298
11/7/2006,1379.75,1388.189941,1379.189941,1382.839966,2636390000,1372.414014,0.221769915
11/8/2006,1382.5,1388.609985,1379.329956,1385.719971,2814820000,1375.995996,0.208267411
11/9/2006,1385.430054,1388.920044,1377.310059,1378.329956,3012050000,1378.193994,-0.533297864
11/10/2006,1378.329956,1381.040039,1375.599976,1380.900024,2290200000,1381.513989,0.186462464
11/13/2006,1380.579956,1387.609985,1378.800049,1384.420044,2386340000,1382.441992,0.254907664
11/14/2006,1384.359985,1394.48999,1379.069946,1393.219971,3027480000,1384.517993,0.635639959
11/15/2006,1392.910034,1401.349976,1392.130005,1396.569946,2831130000,1386.687988,0.240448391
11/16/2006,1396.530029,1403.76001,1396.530029,1399.76001,2835730000,1390.973999,0.228421355
11/17/2006,1399.76001,1401.209961,1394.550049,1401.199951,2726100000,1395.033984,0.102870563
11/20/2006,1401.170044,1404.369995,1397.849976,1400.5,2546710000,1398.249976,-0.049953684
11/21/2006,1400.430054,1403.48999,1399.98999,1402.810059,2597940000,1400.167993,0.164945305
11/22/2006,1402.689941,1407.890015,1402.26001,1406.089966,2237710000,1402.071997,0.233809772
11/24/2006,1405.939941,1405.939941,1399.25,1400.949951,832550000,1402.309985,-0.365553779
11/27/2006,1400.949951,1400.949951,1381.439941,1381.959961,2711210000,1398.461987,-1.355508096
11/28/2006,1381.609985,1387.910034,1377.829956,1386.719971,2639750000,1395.705982,0.344439067
11/29/2006,1386.109985,1401.140015,1386.109985,1399.47998,2790970000,1395.039966,0.920157585
11/30/2006,1399.469971,1406.300049,1393.829956,1400.630005,4006230000,1393.947974,0.082175166
12/1/2006,1400.630005,1402.459961,1385.930054,1396.709961,2800980000,1393.099976,-0.279877197
12/4/2006,1396.670044,1411.22998,1396.670044,1409.119995,2766320000,1398.531982,0.888519045
12/5/2006,1409.099976,1415.27002,1408.780029,1414.76001,2755700000,1404.13999,0.400250867
12/6/2006,1414.400024,1415.930054,1411.050049,1412.900024,2725280000,1406.823999,-0.131470072
12/7/2006,1412.859985,1418.27002,1406.800049,1407.290039,2743150000,1408.156006,-0.397054633
12/8/2006,1407.27002,1414.089966,1403.670044,1409.839966,2440460000,1410.782007,0.181194134
12/11/2006,1409.810059,1415.599976,1408.560059,1413.040039,2289900000,1411.566016,0.226981294
12/12/2006,1413,1413.780029,1404.75,1411.560059,2738170000,1410.926025,-0.104737301
12/13/2006,1411.319946,1416.640015,1411.050049,1413.209961,2552260000,1410.988013,0.116885002
12/14/2006,1413.160034,1427.22998,1413.160034,1425.48999,2729700000,1414.628003,0.868945828
12/15/2006,1425.47998,1431.630005,1425.47998,1427.089966,3229580000,1418.078003,0.112240423
12/18/2006,1427.079956,1431.810059,1420.650024,1422.47998,2568140000,1419.965991,-0.323034014
12/19/2006,1422.420044,1428.300049,1414.880005,1425.550049,2717060000,1422.763989,0.215825111
12/20/2006,1425.51001,1429.050049,1423.51001,1423.530029,2387630000,1424.828003,-0.141701093
12/21/2006,1423.199951,1426.400024,1415.900024,1418.300049,2322410000,1423.390015,-0.36739513
12/22/2006,1418.099976,1418.819946,1410.280029,1410.76001,1647590000,1420.124023,-0.531625096
12/26/2006,1410.75,1417.910034,1410.449951,1416.900024,1310310000,1419.008032,0.435227392
12/27/2006,1416.630005,1427.719971,1416.630005,1426.839966,1667370000,1419.266016,0.701527407
12/28/2006,1426.77002,1427.26001,1422.050049,1424.72998,1508570000,1419.506006,-0.147878252
12/29/2006,1424.709961,1427,1416.839966,1418.300049,1678200000,1419.506006,-0.451308746
1/3/2007,1418.030029,1429.420044,1407.859985,1416.599976,3429160000,1420.673999,-0.119866949
1/4/2007,1416.599976,1421.839966,1408.430054,1418.339966,3004460000,1420.961987,0.122828606
1/5/2007,1418.339966,1418.339966,1405.75,1409.709961,2919400000,1417.535986,-0.608458142
1/8/2007,1409.26001,1414.97998,1403.969971,1412.839966,2763340000,1415.157984,0.222031842
1/9/2007,1412.839966,1415.609985,1405.420044,1412.109985,3038380000,1413.919971,-0.051667635
1/10/2007,1408.699951,1415.98999,1405.319946,1414.849976,2764660000,1413.569971,0.19403524
1/11/2007,1414.839966,1427.119995,1414.839966,1423.819946,2857870000,1414.665967,0.633987359
1/12/2007,1423.819946,1431.22998,1422.579956,1430.72998,2686480000,1418.869971,0.485316561
1/16/2007,1430.72998,1433.930054,1428.619995,1431.900024,2599530000,1422.681982,0.081779512
1/17/2007,1431.77002,1435.27002,1428.569946,1430.619995,2690270000,1426.383984,-0.089393741
1/18/2007,1430.589966,1432.959961,1424.209961,1426.369995,2822430000,1428.687988,-0.297073997
1/19/2007,1426.349976,1431.569946,1425.189941,1430.5,2777480000,1430.023999,0.289546542
1/22/2007,1430.469971,1431.390015,1420.400024,1422.949951,2540120000,1428.467993,-0.527790912
1/23/2007,1422.949951,1431.329956,1421.660034,1427.98999,2975070000,1427.685986,0.354196505
1/24/2007,1427.959961,1440.140015,1427.959961,1440.130005,2783180000,1429.587988,0.850147066
1/25/2007,1440.119995,1440.689941,1422.339966,1423.900024,2994330000,1429.093994,-1.126980269
1/26/2007,1423.900024,1427.27002,1416.959961,1422.180054,2626620000,1427.430005,-0.120792891
1/29/2007,1422.030029,1426.939941,1418.459961,1420.619995,2730480000,1426.964014,-0.109694901
1/30/2007,1420.609985,1428.819946,1420.609985,1428.819946,2706250000,1427.130005,0.577209319
1/31/2007,1428.650024,1441.609985,1424.780029,1438.23999,2976690000,1426.752002,0.659288389
2/1/2007,1437.900024,1446.640015,1437.900024,1445.939941,2914890000,1431.159985,0.535373168
2/2/2007,1445.939941,1449.329956,1444.48999,1448.390015,2569450000,1436.401977,0.169445074
2/5/2007,1448.329956,1449.380005,1443.849976,1446.98999,2439430000,1441.675976,-0.096660774
2/6/2007,1446.97998,1450.189941,1443.400024,1448,2608710000,1445.511987,0.069800759
2/7/2007,1447.410034,1452.98999,1446.439941,1450.02002,2618820000,1447.867993,0.139504144
2/8/2007,1449.98999,1450.449951,1442.810059,1448.310059,2816180000,1448.342017,-0.117926717
2/9/2007,1448.25,1452.449951,1433.439941,1438.060059,2951810000,1446.276026,-0.707721384
2/12/2007,1438,1439.109985,1431.439941,1433.369995,2395680000,1443.552027,-0.326138256
2/13/2007,1433.219971,1444.410034,1433.219971,1444.26001,2652150000,1442.804029,0.759749056
2/14/2007,1443.910034,1457.650024,1443.910034,1455.300049,2699290000,1443.860034,0.764407996
2/15/2007,1455.150024,1457.969971,1453.189941,1456.810059,2490920000,1445.560034,0.103759359
2/16/2007,1456.77002,1456.77002,1451.569946,1455.540039,2399450000,1449.05603,-0.087178146
2/20/2007,1455.530029,1460.530029,1449.199951,1459.680054,2337860000,1454.318042,0.284431544
2/21/2007,1459.599976,1459.599976,1452.02002,1457.630005,2606980000,1456.992041,-0.140445092
2/22/2007,1457.290039,1461.569946,1450.51001,1456.380005,1950770000,1457.208032,-0.085755644
2/23/2007,1456.219971,1456.219971,1448.359985,1451.189941,2579950000,1456.084009,-0.35636743
